0.,0.
0.,0.014084507042253521
0.,0.028169014084507043
0.,0.04225352112676056
0.,0.056338028169014086
0.,0.07042253521126761
0.,0.08450704225352113
0.,0.09859154929577464
0.,0.11267605633802817
0.,0.1267605633802817
0.,0.14084507042253522
0.,0.15492957746478872
0.,0.16901408450704225
0.,0.18309859154929578
0.,0.19718309859154928
0.,0.2112676056338028
0.,0.22535211267605634
0.,0.23943661971830985
0.,0.2535211267605634
0.,0.2676056338028169
0.,0.28169014084507044
0.,0.29577464788732394
0.,0.30985915492957744
0.,0.323943661971831
0.,0.3380281690140845
0.,0.352112676056338
0.,0.36619718309859156
0.,0.38028169014084506
0.,0.39436619718309857
0.,0.4084507042253521
0.,0.4225352112676056
0.,0.43661971830985913
0.,0.4507042253521127
0.,0.4647887323943662
0.,0.4788732394366197
0.,0.49295774647887325
0.,0.5070422535211268
0.,0.5211267605633803
0.,0.5352112676056338
0.,0.5492957746478874
0.,0.5633802816901409
0.,0.5774647887323944
0.,0.5915492957746479
0.,0.6056338028169014
0.,0.6197183098591549
0.,0.6338028169014085
0.,0.647887323943662
0.,0.6619718309859155
0.,0.676056338028169
0.,0.6901408450704225
0.,0.704225352112676
0.,0.7183098591549296
0.,0.7323943661971831
0.,0.7464788732394366
0.,0.7605633802816901
0.,0.7746478873239436
0.,0.7887323943661971
0.,0.8028169014084507
0.,0.8169014084507042
0.,0.8309859154929577
0.,0.8450704225352113
0.,0.8591549295774648
0.,0.8732394366197183
0.,0.8873239436619719
0.,0.9014084507042254
0.,0.9154929577464789
0.,0.9295774647887324
0.,0.9436619718309859
0.,0.9577464788732394
0.,0.971830985915493
0.,0.9859154929577465
0.,1.
0.014084507042253521,0.
0.014084507042253521,0.014084507042253521
0.014084507042253521,0.028169014084507043
0.014084507042253521,0.04225352112676056
0.014084507042253521,0.056338028169014086
0.014084507042253521,0.07042253521126761
0.014084507042253521,0.08450704225352113
0.014084507042253521,0.09859154929577464
0.014084507042253521,0.11267605633802817
0.014084507042253521,0.1267605633802817
0.014084507042253521,0.14084507042253522
0.014084507042253521,0.15492957746478872
0.014084507042253521,0.16901408450704225
0.014084507042253521,0.18309859154929578
0.014084507042253521,0.19718309859154928
0.014084507042253521,0.2112676056338028
0.014084507042253521,0.22535211267605634
0.014084507042253521,0.23943661971830985
0.014084507042253521,0.2535211267605634
0.014084507042253521,0.2676056338028169
0.014084507042253521,0.28169014084507044
0.014084507042253521,0.29577464788732394
0.014084507042253521,0.30985915492957744
0.014084507042253521,0.323943661971831
0.014084507042253521,0.3380281690140845
0.014084507042253521,0.352112676056338
0.014084507042253521,0.36619718309859156
0.014084507042253521,0.38028169014084506
0.014084507042253521,0.39436619718309857
0.014084507042253521,0.4084507042253521
0.014084507042253521,0.4225352112676056
0.014084507042253521,0.43661971830985913
0.014084507042253521,0.4507042253521127
0.014084507042253521,0.4647887323943662
0.014084507042253521,0.4788732394366197
0.014084507042253521,0.49295774647887325
0.014084507042253521,0.5070422535211268
0.014084507042253521,0.5211267605633803
0.014084507042253521,0.5352112676056338
0.014084507042253521,0.5492957746478874
0.014084507042253521,0.5633802816901409
0.014084507042253521,0.5774647887323944
0.014084507042253521,0.5915492957746479
0.014084507042253521,0.6056338028169014
0.014084507042253521,0.6197183098591549
0.014084507042253521,0.6338028169014085
0.014084507042253521,0.647887323943662
0.014084507042253521,0.6619718309859155
0.014084507042253521,0.676056338028169
0.014084507042253521,0.6901408450704225
0.014084507042253521,0.704225352112676
0.014084507042253521,0.7183098591549296
0.014084507042253521,0.7323943661971831
0.014084507042253521,0.7464788732394366
0.014084507042253521,0.7605633802816901
0.014084507042253521,0.7746478873239436
0.014084507042253521,0.7887323943661971
0.014084507042253521,0.8028169014084507
0.014084507042253521,0.8169014084507042
0.014084507042253521,0.8309859154929577
0.014084507042253521,0.8450704225352113
0.014084507042253521,0.8591549295774648
0.014084507042253521,0.8732394366197183
0.014084507042253521,0.8873239436619719
0.014084507042253521,0.9014084507042254
0.014084507042253521,0.9154929577464789
